person_verse_id,reference_id,person_label_id,person_id,person_label,person_label_count,person_verse_sequence,person_verse_notes
2CO 4:5__YHVH_1_123,2CO 4:5,YHVH_1_123,YHVH_1,Jesus,1,41577,
2CO 4:6__YHVH_1_1,2CO 4:6,YHVH_1_1,YHVH_1,G-d,2,41578,"G-d, glory of G-d"
2CO 4:6__YHVH_1_140,2CO 4:6,YHVH_1_140,YHVH_1,Christ,1,41579,face of Christ
2CO 4:7__YHVH_1_1,2CO 4:7,YHVH_1_1,YHVH_1,G-d,1,41580,
2CO 4:8__NA,2CO 4:8,NA,NA,NA,,41581,
2CO 4:9__NA,2CO 4:9,NA,NA,NA,,41582,
2CO 4:10__YHVH_1_123,2CO 4:10,YHVH_1_123,YHVH_1,Jesus,2,41583,"the dying of Jesus, the life of Jesus"
2CO 4:11__YHVH_1_123,2CO 4:11,YHVH_1_123,YHVH_1,Jesus,2,41584,"for Jesus' sake, the life of Jesus"
2CO 4:12__NA,2CO 4:12,NA,NA,NA,,41585,
2CO 4:13__NA,2CO 4:13,NA,NA,NA,,41586,
2CO 4:14__YHVH_1_153,2CO 4:14,YHVH_1_153,YHVH_1,Lord Jesus,1,41587,
2CO 4:14__YHVH_1_123,2CO 4:14,YHVH_1_123,YHVH_1,Jesus,1,41588,
2CO 4:15__YHVH_1_1,2CO 4:15,YHVH_1_1,YHVH_1,G-d,1,41589,glory of G-d
2CO 4:16__NA,2CO 4:16,NA,NA,NA,,41590,
2CO 4:17__NA,2CO 4:17,NA,NA,NA,,41591,
2CO 4:18__NA,2CO 4:18,NA,NA,NA,,41592,
2CO 5:1__YHVH_1_1,2CO 5:1,YHVH_1_1,YHVH_1,G-d,1,41593,a building from G-d
2CO 5:2__NA,2CO 5:2,NA,NA,NA,,41594,
2CO 5:3__NA,2CO 5:3,NA,NA,NA,,41595,
2CO 5:4__NA,2CO 5:4,NA,NA,NA,,41596,
2CO 5:5__YHVH_1_1,2CO 5:5,YHVH_1_1,YHVH_1,G-d,1,41597,
2CO 5:6__YHVH_1_11,2CO 5:6,YHVH_1_11,YHVH_1,Lord,1,41598,
2CO 5:7__NA,2CO 5:7,NA,NA,NA,,41599,
2CO 5:8__YHVH_1_11,2CO 5:8,YHVH_1_11,YHVH_1,Lord,1,41600,
2CO 5:9__NA,2CO 5:9,NA,NA,NA,,41601,
2CO 5:10__YHVH_1_140,2CO 5:10,YHVH_1_140,YHVH_1,Christ,1,41602,judgment seat of Christ
2CO 5:11__YHVH_1_11,2CO 5:11,YHVH_1_11,YHVH_1,Lord,1,41603,the fear of the Lord
2CO 5:11__YHVH_1_1,2CO 5:11,YHVH_1_1,YHVH_1,G-d,1,41604,
2CO 5:12__NA,2CO 5:12,NA,NA,NA,,41605,
2CO 5:13__YHVH_1_1,2CO 5:13,YHVH_1_1,YHVH_1,G-d,1,41606,
2CO 5:14__YHVH_1_140,2CO 5:14,YHVH_1_140,YHVH_1,Christ,1,41607,the love of Christ
2CO 5:15__NA,2CO 5:15,NA,NA,NA,,41608,
2CO 5:16__YHVH_1_140,2CO 5:16,YHVH_1_140,YHVH_1,Christ,1,41609,
2CO 5:17__YHVH_1_140,2CO 5:17,YHVH_1_140,YHVH_1,Christ,1,41610,
2CO 5:18__YHVH_1_1,2CO 5:18,YHVH_1_1,YHVH_1,G-d,1,41611,
2CO 5:18__YHVH_1_140,2CO 5:18,YHVH_1_140,YHVH_1,Christ,1,41612,
2CO 5:19__YHVH_1_1,2CO 5:19,YHVH_1_1,YHVH_1,G-d,1,41613,
2CO 5:19__YHVH_1_140,2CO 5:19,YHVH_1_140,YHVH_1,Christ,1,41614,
2CO 5:20__YHVH_1_140,2CO 5:20,YHVH_1_140,YHVH_1,Christ,2,41615,
2CO 5:20__YHVH_1_1,2CO 5:20,YHVH_1_1,YHVH_1,G-d,2,41616,
2CO 5:21__YHVH_1_1,2CO 5:21,YHVH_1_1,YHVH_1,G-d,1,41617,the righteousness of G-d
2CO 6:1__YHVH_1_1,2CO 6:1,YHVH_1_1,YHVH_1,G-d,1,41618,the grace of G-d
2CO 6:2__NA,2CO 6:2,NA,NA,NA,,41619,
2CO 6:3__NA,2CO 6:3,NA,NA,NA,,41620,
2CO 6:4__YHVH_1_1,2CO 6:4,YHVH_1_1,YHVH_1,G-d,1,41621,servants of G-d
2CO 6:5__NA,2CO 6:5,NA,NA,NA,,41622,
2CO 6:6__NA,2CO 6:6,NA,NA,NA,,41623,
2CO 6:7__YHVH_1_1,2CO 6:7,YHVH_1_1,YHVH_1,G-d,1,41624,the power of G-d
2CO 6:8__NA,2CO 6:8,NA,NA,NA,,41625,
2CO 6:9__NA,2CO 6:9,NA,NA,NA,,41626,
2CO 6:10__NA,2CO 6:10,NA,NA,NA,,41627,
2CO 6:11__NA,2CO 6:11,NA,NA,NA,,41628,
2CO 6:12__NA,2CO 6:12,NA,NA,NA,,41629,
2CO 6:13__NA,2CO 6:13,NA,NA,NA,,41630,
2CO 6:14__NA,2CO 6:14,NA,NA,NA,,41631,
2CO 6:15__YHVH_1_140,2CO 6:15,YHVH_1_140,YHVH_1,Christ,1,41632,
2CO 6:16__YHVH_1_1,2CO 6:16,YHVH_1_1,YHVH_1,G-d,2,41633,"the temple of G-d, G-d"
2CO 6:16__YHVH_1_32,2CO 6:16,YHVH_1_32,YHVH_1,The Living G-d,1,41634,the temple of the Living G-d
2CO 6:17__YHVH_1_11,2CO 6:17,YHVH_1_11,YHVH_1,Lord,1,41635,
2CO 6:18__YHVH_1_176,2CO 6:18,YHVH_1_176,YHVH_1,Lord Almighty,1,41636,
2CO 7:1__YHVH_1_1,2CO 7:1,YHVH_1_1,YHVH_1,G-d,1,41637,the fear of G-d
2CO 7:2__NA,2CO 7:2,NA,NA,NA,,41638,
2CO 7:3__NA,2CO 7:3,NA,NA,NA,,41639,
2CO 7:4__NA,2CO 7:4,NA,NA,NA,,41640,
2CO 7:5__NA,2CO 7:5,NA,NA,NA,,41641,
2CO 7:6__YHVH_1_1,2CO 7:6,YHVH_1_1,YHVH_1,G-d,1,41642,
2CO 7:6__Titus_1_1,2CO 7:6,Titus_1_1,Titus_1,Titus,1,41643,
2CO 7:7__NA,2CO 7:7,NA,NA,NA,,41644,
2CO 7:8__NA,2CO 7:8,NA,NA,NA,,41645,
2CO 7:9__YHVH_1_1,2CO 7:9,YHVH_1_1,YHVH_1,G-d,1,41646,
2CO 7:10__YHVH_1_1,2CO 7:10,YHVH_1_1,YHVH_1,G-d,1,41647,
2CO 7:11__NA,2CO 7:11,NA,NA,NA,,41648,
2CO 7:12__YHVH_1_1,2CO 7:12,YHVH_1_1,YHVH_1,G-d,1,41649,the sight of G-d
2CO 7:13__Titus_1_1,2CO 7:13,Titus_1_1,Titus_1,Titus,1,41650,
2CO 7:14__Titus_1_1,2CO 7:14,Titus_1_1,Titus_1,Titus,1,41651,
2CO 7:15__NA,2CO 7:15,NA,NA,NA,,41652,
2CO 7:16__NA,2CO 7:16,NA,NA,NA,,41653,
2CO 8:1__YHVH_1_1,2CO 8:1,YHVH_1_1,YHVH_1,G-d,1,41654,the grace of G-d
2CO 8:2__NA,2CO 8:2,NA,NA,NA,,41655,
2CO 8:3__NA,2CO 8:3,NA,NA,NA,,41656,
2CO 8:4__NA,2CO 8:4,NA,NA,NA,,41657,
2CO 8:5__YHVH_1_11,2CO 8:5,YHVH_1_11,YHVH_1,Lord,1,41658,
2CO 8:5__YHVH_1_1,2CO 8:5,YHVH_1_1,YHVH_1,G-d,1,41659,the will of G-d
2CO 8:6__Titus_1_1,2CO 8:6,Titus_1_1,Titus_1,Titus,1,41660,
2CO 8:7__NA,2CO 8:7,NA,NA,NA,,41661,
2CO 8:8__NA,2CO 8:8,NA,NA,NA,,41662,
2CO 8:9__YHVH_1_169,2CO 8:9,YHVH_1_169,YHVH_1,Lord Jesus Christ,1,41663,our Lord Jesus Christ
2CO 8:10__NA,2CO 8:10,NA,NA,NA,,41664,
2CO 8:11__NA,2CO 8:11,NA,NA,NA,,41665,
2CO 8:12__NA,2CO 8:12,NA,NA,NA,,41666,
2CO 8:13__NA,2CO 8:13,NA,NA,NA,,41667,
2CO 8:14__NA,2CO 8:14,NA,NA,NA,,41668,
2CO 8:15__NA,2CO 8:15,NA,NA,NA,,41669,
2CO 8:16__YHVH_1_1,2CO 8:16,YHVH_1_1,YHVH_1,G-d,1,41670,
2CO 8:16__Titus_1_1,2CO 8:16,Titus_1_1,Titus_1,Titus,1,41671,the heart of Titus
2CO 8:17__NA,2CO 8:17,NA,NA,NA,,41672,
2CO 8:18__NA,2CO 8:18,NA,NA,NA,,41673,
2CO 8:19__YHVH_1_11,2CO 8:19,YHVH_1_11,YHVH_1,Lord,1,41674,
2CO 8:20__NA,2CO 8:20,NA,NA,NA,,41675,
2CO 8:21__YHVH_1_11,2CO 8:21,YHVH_1_11,YHVH_1,Lord,1,41676,
2CO 8:22__NA,2CO 8:22,NA,NA,NA,,41677,
2CO 8:23__Titus_1_1,2CO 8:23,Titus_1_1,Titus_1,Titus,1,41678,
2CO 8:23__YHVH_1_140,2CO 8:23,YHVH_1_140,YHVH_1,Christ,1,41679,
2CO 8:24__NA,2CO 8:24,NA,NA,NA,,41680,
2CO 9:1__NA,2CO 9:1,NA,NA,NA,,41681,
2CO 9:2__NA,2CO 9:2,NA,NA,NA,,41682,
2CO 9:3__NA,2CO 9:3,NA,NA,NA,,41683,
2CO 9:4__NA,2CO 9:4,NA,NA,NA,,41684,
2CO 9:5__NA,2CO 9:5,NA,NA,NA,,41685,
2CO 9:6__NA,2CO 9:6,NA,NA,NA,,41686,
2CO 9:7__YHVH_1_1,2CO 9:7,YHVH_1_1,YHVH_1,G-d,1,41687,
2CO 9:8__YHVH_1_1,2CO 9:8,YHVH_1_1,YHVH_1,G-d,1,41688,
2CO 9:9__NA,2CO 9:9,NA,NA,NA,,41689,
2CO 9:10__NA,2CO 9:10,NA,NA,NA,,41690,
2CO 9:11__YHVH_1_1,2CO 9:11,YHVH_1_1,YHVH_1,G-d,1,41691,
2CO 9:12__YHVH_1_1,2CO 9:12,YHVH_1_1,YHVH_1,G-d,1,41692,
2CO 9:13__YHVH_1_1,2CO 9:13,YHVH_1_1,YHVH_1,G-d,1,41693,
2CO 9:13__YHVH_1_140,2CO 9:13,YHVH_1_140,YHVH_1,Christ,1,41694,
2CO 9:14__YHVH_1_1,2CO 9:14,YHVH_1_1,YHVH_1,G-d,1,41695,
2CO 9:15__YHVH_1_1,2CO 9:15,YHVH_1_1,YHVH_1,G-d,1,41696,
2CO 10:1__Saul_2_2,2CO 10:1,Saul_2_2,Saul_2,Paul,1,41697,
2CO 10:1__YHVH_1_140,2CO 10:1,YHVH_1_140,YHVH_1,Christ,1,41698,
2CO 10:2__NA,2CO 10:2,NA,NA,NA,,41699,
2CO 10:3__NA,2CO 10:3,NA,NA,NA,,41700,
2CO 10:4__NA,2CO 10:4,NA,NA,NA,,41701,
2CO 10:5__YHVH_1_1,2CO 10:5,YHVH_1_1,YHVH_1,G-d,1,41702,
2CO 10:5__YHVH_1_140,2CO 10:5,YHVH_1_140,YHVH_1,Christ,1,41703,
2CO 10:6__NA,2CO 10:6,NA,NA,NA,,41704,
2CO 10:7__YHVH_1_140,2CO 10:7,YHVH_1_140,YHVH_1,Christ,2,41705,
2CO 10:8__YHVH_1_11,2CO 10:8,YHVH_1_11,YHVH_1,Lord,1,41706,
2CO 10:9__NA,2CO 10:9,NA,NA,NA,,41707,
2CO 10:10__NA,2CO 10:10,NA,NA,NA,,41708,
2CO 10:11__NA,2CO 10:11,NA,NA,NA,,41709,
2CO 10:12__NA,2CO 10:12,NA,NA,NA,,41710,
2CO 10:13__YHVH_1_1,2CO 10:13,YHVH_1_1,YHVH_1,G-d,1,41711,
2CO 10:14__YHVH_1_140,2CO 10:14,YHVH_1_140,YHVH_1,Christ,1,41712,gospel of Christ
2CO 10:15__NA,2CO 10:15,NA,NA,NA,,41713,
2CO 10:16__NA,2CO 10:16,NA,NA,NA,,41714,
2CO 10:17__YHVH_1_144,2CO 10:17,YHVH_1_144,YHVH_1,LORD,1,41715,
2CO 10:18__YHVH_1_11,2CO 10:18,YHVH_1_11,YHVH_1,Lord,1,41716,
2CO 11:1__NA,2CO 11:1,NA,NA,NA,,41717,
2CO 11:2__YHVH_1_140,2CO 11:2,YHVH_1_140,YHVH_1,Christ,1,41718,
2CO 11:3__Eve_1_2,2CO 11:3,Eve_1_2,Eve_1,Eve,1,41719,
2CO 11:3__YHVH_1_140,2CO 11:3,YHVH_1_140,YHVH_1,Christ,1,41720,
2CO 11:4__YHVH_1_123,2CO 11:4,YHVH_1_123,YHVH_1,Jesus,1,41721,
2CO 11:5__NA,2CO 11:5,NA,NA,NA,,41722,
2CO 11:6__NA,2CO 11:6,NA,NA,NA,,41723,
2CO 11:7__YHVH_1_1,2CO 11:7,YHVH_1_1,YHVH_1,G-d,1,41724,gospel of G-d
2CO 11:8__NA,2CO 11:8,NA,NA,NA,,41725,
2CO 11:9__NA,2CO 11:9,NA,NA,NA,,41726,
2CO 11:10__YHVH_1_140,2CO 11:10,YHVH_1_140,YHVH_1,Christ,1,41727,truth of Christ
2CO 11:11__YHVH_1_1,2CO 11:11,YHVH_1_1,YHVH_1,G-d,1,41728,
2CO 11:12__NA,2CO 11:12,NA,NA,NA,,41729,
2CO 11:13__YHVH_1_140,2CO 11:13,YHVH_1_140,YHVH_1,Christ,1,41730,apostles of Christ
2CO 11:14__Satan_1_4,2CO 11:14,Satan_1_4,Satan_1,Satan,1,41731,
2CO 11:15__NA,2CO 11:15,NA,NA,NA,,41732,
2CO 11:16__NA,2CO 11:16,NA,NA,NA,,41733,
2CO 11:17__YHVH_1_11,2CO 11:17,YHVH_1_11,YHVH_1,Lord,1,41734,
2CO 11:18__NA,2CO 11:18,NA,NA,NA,,41735,
2CO 11:19__NA,2CO 11:19,NA,NA,NA,,41736,
2CO 11:20__NA,2CO 11:20,NA,NA,NA,,41737,
2CO 11:21__NA,2CO 11:21,NA,NA,NA,,41738,
2CO 11:22__Abram_1_2,2CO 11:22,Abram_1_2,Abram_1,Abraham,1,41739,
2CO 11:23__YHVH_1_140,2CO 11:23,YHVH_1_140,YHVH_1,Christ,1,41740,servants of Christ
2CO 11:24__NA,2CO 11:24,NA,NA,NA,,41741,
2CO 11:25__NA,2CO 11:25,NA,NA,NA,,41742,
2CO 11:26__NA,2CO 11:26,NA,NA,NA,,41743,
2CO 11:27__NA,2CO 11:27,NA,NA,NA,,41744,
2CO 11:28__NA,2CO 11:28,NA,NA,NA,,41745,
2CO 11:29__NA,2CO 11:29,NA,NA,NA,,41746,
2CO 11:30__NA,2CO 11:30,NA,NA,NA,,41747,
2CO 11:31__YHVH_2_5,2CO 11:31,YHVH_2_5,YHVH_2,G-d,1,41748,
2CO 11:31__YHVH_2_2,2CO 11:31,YHVH_2_2,YHVH_2,Father,1,41749,
2CO 11:31__YHVH_1_153,2CO 11:31,YHVH_1_153,YHVH_1,Lord Jesus,1,41750,
2CO 11:32__Aretas_1_1,2CO 11:32,Aretas_1_1,Aretas_1,Aretas,1,41751,
2CO 11:33__NA,2CO 11:33,NA,NA,NA,,41752,
2CO 12:1__YHVH_1_11,2CO 12:1,YHVH_1_11,YHVH_1,Lord,1,41753,
2CO 12:2__YHVH_1_140,2CO 12:2,YHVH_1_140,YHVH_1,Christ,1,41754,
2CO 12:2__YHVH_1_1,2CO 12:2,YHVH_1_1,YHVH_1,G-d,1,41755,
2CO 12:3__YHVH_1_1,2CO 12:3,YHVH_1_1,YHVH_1,G-d,1,41756,
2CO 12:4__NA,2CO 12:4,NA,NA,NA,,41757,
2CO 12:5__NA,2CO 12:5,NA,NA,NA,,41758,
2CO 12:6__NA,2CO 12:6,NA,NA,NA,,41759,
2CO 12:7__Satan_1_4,2CO 12:7,Satan_1_4,Satan_1,Satan,1,41760,
2CO 12:8__YHVH_1_11,2CO 12:8,YHVH_1_11,YHVH_1,Lord,1,41761,
2CO 12:9__YHVH_1_140,2CO 12:9,YHVH_1_140,YHVH_1,Christ,1,41762,
2CO 12:10__YHVH_1_140,2CO 12:10,YHVH_1_140,YHVH_1,Christ,1,41763,
2CO 12:11__NA,2CO 12:11,NA,NA,NA,,41764,
2CO 12:12__NA,2CO 12:12,NA,NA,NA,,41765,
2CO 12:13__NA,2CO 12:13,NA,NA,NA,,41766,
2CO 12:14__NA,2CO 12:14,NA,NA,NA,,41767,
2CO 12:15__NA,2CO 12:15,NA,NA,NA,,41768,
2CO 12:16__NA,2CO 12:16,NA,NA,NA,,41769,
2CO 12:17__NA,2CO 12:17,NA,NA,NA,,41770,
2CO 12:18__Titus_1_1,2CO 12:18,Titus_1_1,Titus_1,Titus,2,41771,
2CO 12:19__YHVH_1_1,2CO 12:19,YHVH_1_1,YHVH_1,G-d,1,41772,
2CO 12:19__YHVH_1_140,2CO 12:19,YHVH_1_140,YHVH_1,Christ,1,41773,
2CO 12:20__NA,2CO 12:20,NA,NA,NA,,41774,
2CO 12:21__YHVH_1_1,2CO 12:21,YHVH_1_1,YHVH_1,G-d,1,41775,
2CO 13:1__NA,2CO 13:1,NA,NA,NA,,41776,
2CO 13:2__NA,2CO 13:2,NA,NA,NA,,41777,
2CO 13:3__YHVH_1_140,2CO 13:3,YHVH_1_140,YHVH_1,Christ,1,41778,
2CO 13:4__YHVH_1_1,2CO 13:4,YHVH_1_1,YHVH_1,G-d,2,41779,power of G-d
2CO 13:5__YHVH_1_127,2CO 13:5,YHVH_1_127,YHVH_1,Jesus Christ,1,41780,
2CO 13:6__NA,2CO 13:6,NA,NA,NA,,41781,
2CO 13:7__YHVH_1_1,2CO 13:7,YHVH_1_1,YHVH_1,G-d,1,41782,
2CO 13:8__NA,2CO 13:8,NA,NA,NA,,41783,
2CO 13:9__NA,2CO 13:9,NA,NA,NA,,41784,
2CO 13:10__YHVH_1_11,2CO 13:10,YHVH_1_11,YHVH_1,Lord,1,41785,
2CO 13:11__YHVH_1_1,2CO 13:11,YHVH_1_1,YHVH_1,G-d,1,41786,the G-d of love and peace
2CO 13:12__NA,2CO 13:12,NA,NA,NA,,41787,
2CO 13:13__NA,2CO 13:13,NA,NA,NA,,41788,
2CO 13:14__YHVH_1_169,2CO 13:14,YHVH_1_169,YHVH_1,Lord Jesus Christ,1,41789,
2CO 13:14__YHVH_1_1,2CO 13:14,YHVH_1_1,YHVH_1,G-d,1,41790,
GAL 1:1__Saul_2_2,GAL 1:1,Saul_2_2,Saul_2,Paul,1,41791,
GAL 1:1__YHVH_1_127,GAL 1:1,YHVH_1_127,YHVH_1,Jesus Christ,1,41792,
GAL 1:1__YHVH_2_8,GAL 1:1,YHVH_2_8,YHVH_2,G-d our Father,1,41793,G-d the Father
GAL 1:1__YHVH_1_169,GAL 1:1,YHVH_1_169,YHVH_1,Lord Jesus Christ,1,41794,
GAL 1:2__NA,GAL 1:2,NA,NA,NA,,41795,
GAL 1:3__YHVH_2_8,GAL 1:3,YHVH_2_8,YHVH_2,G-d our Father,1,41796,
GAL 1:3__YHVH_1_169,GAL 1:3,YHVH_1_169,YHVH_1,Lord Jesus Christ,1,41797,
GAL 1:4__YHVH_2_5,GAL 1:4,YHVH_2_5,YHVH_2,G-d,1,41798,
GAL 1:4__YHVH_2_2,GAL 1:4,YHVH_2_2,YHVH_2,Father,1,41799,
GAL 1:5__NA,GAL 1:5,NA,NA,NA,,41800,
GAL 1:6__YHVH_1_140,GAL 1:6,YHVH_1_140,YHVH_1,Christ,1,41801,grace of Christ
GAL 1:7__YHVH_1_140,GAL 1:7,YHVH_1_140,YHVH_1,Christ,1,41802,gospel of Christ
GAL 1:8__NA,GAL 1:8,NA,NA,NA,,41803,
GAL 1:9__NA,GAL 1:9,NA,NA,NA,,41804,
GAL 1:10__YHVH_1_1,GAL 1:10,YHVH_1_1,YHVH_1,G-d,1,41805,
GAL 1:10__YHVH_1_140,GAL 1:10,YHVH_1_140,YHVH_1,Christ,1,41806,
GAL 1:11__NA,GAL 1:11,NA,NA,NA,,41807,
GAL 1:12__YHVH_1_127,GAL 1:12,YHVH_1_127,YHVH_1,Jesus Christ,1,41808,
GAL 1:13__YHVH_1_1,GAL 1:13,YHVH_1_1,YHVH_1,G-d,1,41809,church of G-d
GAL 1:14__NA,GAL 1:14,NA,NA,NA,,41810,
GAL 1:15__YHVH_2_5,GAL 1:15,YHVH_2_5,YHVH_2,G-d,1,41811,
GAL 1:16__YHVH_1_131,GAL 1:16,YHVH_1_131,YHVH_1,Son,1,41812,His Son
GAL 1:17__NA,GAL 1:17,NA,NA,NA,,41813,
GAL 1:18__Simon_1_5,GAL 1:18,Simon_1_5,Simon_1,Cephas,1,41814,
GAL 1:19__James_1_1,GAL 1:19,James_1_1,James_1,James,1,41815,
GAL 1:20__YHVH_1_1,GAL 1:20,YHVH_1_1,YHVH_1,G-d,1,41816,
GAL 1:21__NA,GAL 1:21,NA,NA,NA,,41817,
GAL 1:22__YHVH_1_140,GAL 1:22,YHVH_1_140,YHVH_1,Christ,1,41818,
GAL 1:23__NA,GAL 1:23,NA,NA,NA,,41819,
GAL 1:24__YHVH_1_1,GAL 1:24,YHVH_1_1,YHVH_1,G-d,1,41820,
GAL 2:1__Joseph_12_2,GAL 2:1,Joseph_12_2,Joseph_12,Barnabas,1,41821,
GAL 2:1__Titus_1_1,GAL 2:1,Titus_1_1,Titus_1,Titus,1,41822,
GAL 2:2__NA,GAL 2:2,NA,NA,NA,,41823,
GAL 2:3__Titus_1_1,GAL 2:3,Titus_1_1,Titus_1,Titus,1,41824,
GAL 2:4__YHVH_1_170,GAL 2:4,YHVH_1_170,YHVH_1,Christ Jesus,1,41825,
GAL 2:5__NA,GAL 2:5,NA,NA,NA,,41826,
GAL 2:6__YHVH_1_1,GAL 2:6,YHVH_1_1,YHVH_1,G-d,1,41827,
GAL 2:7__Simon_1_2,GAL 2:7,Simon_1_2,Simon_1,Peter,1,41828,
GAL 2:8__Simon_1_2,GAL 2:8,Simon_1_2,Simon_1,Peter,1,41829,
GAL 2:9__James_1_1,GAL 2:9,James_1_1,James_1,James,1,41830,
GAL 2:9__Simon_1_5,GAL 2:9,Simon_1_5,Simon_1,Cephas,1,41831,
GAL 2:9__John_2_1,GAL 2:9,John_2_1,John_2,John,1,41832,
GAL 2:9__Joseph_12_2,GAL 2:9,Joseph_12_2,Joseph_12,Barnabas,1,41833,
GAL 2:10__NA,GAL 2:10,NA,NA,NA,,41834,
GAL 2:11__Simon_1_5,GAL 2:11,Simon_1_5,Simon_1,Cephas,1,41835,
GAL 2:12__James_1_1,GAL 2:12,James_1_1,James_1,James,1,41836,
GAL 2:13__Joseph_12_2,GAL 2:13,Joseph_12_2,Joseph_12,Barnabas,1,41837,
GAL 2:14__Simon_1_5,GAL 2:14,Simon_1_5,Simon_1,Cephas,1,41838,
GAL 2:15__NA,GAL 2:15,NA,NA,NA,,41839,
GAL 2:16__YHVH_1_170,GAL 2:16,YHVH_1_170,YHVH_1,Christ Jesus,2,41840,
GAL 2:16__YHVH_1_140,GAL 2:16,YHVH_1_140,YHVH_1,Christ,1,41841,
GAL 2:17__YHVH_1_140,GAL 2:17,YHVH_1_140,YHVH_1,Christ,1,41842,
GAL 2:18__NA,GAL 2:18,NA,NA,NA,,41843,
GAL 2:19__YHVH_1_1,GAL 2:19,YHVH_1_1,YHVH_1,G-d,1,41844,
GAL 2:20__YHVH_1_140,GAL 2:20,YHVH_1_140,YHVH_1,Christ,2,41845,
GAL 2:20__YHVH_1_134,GAL 2:20,YHVH_1_134,YHVH_1,Son of G-d,1,41846,
GAL 2:21__YHVH_1_1,GAL 2:21,YHVH_1_1,YHVH_1,G-d,1,41847,grace of G-d
GAL 2:21__YHVH_1_140,GAL 2:21,YHVH_1_140,YHVH_1,Christ,1,41848,
GAL 3:1__YHVH_1_127,GAL 3:1,YHVH_1_127,YHVH_1,Jesus Christ,1,41849,
GAL 3:2__NA,GAL 3:2,NA,NA,NA,,41850,
GAL 3:3__NA,GAL 3:3,NA,NA,NA,,41851,
GAL 3:4__NA,GAL 3:4,NA,NA,NA,,41852,
GAL 3:5__NA,GAL 3:5,NA,NA,NA,,41853,
GAL 3:6__Abram_1_2,GAL 3:6,Abram_1_2,Abram_1,Abraham,1,41854,
GAL 3:6__YHVH_1_1,GAL 3:6,YHVH_1_1,YHVH_1,G-d,1,41855,
GAL 3:7__Abram_1_2,GAL 3:7,Abram_1_2,Abram_1,Abraham,1,41856,sons of Abraham
GAL 3:8__YHVH_1_1,GAL 3:8,YHVH_1_1,YHVH_1,G-d,1,41857,
GAL 3:8__Abram_1_2,GAL 3:8,Abram_1_2,Abram_1,Abraham,1,41858,
GAL 3:9__Abram_1_2,GAL 3:9,Abram_1_2,Abram_1,Abraham,1,41859,Abraham the believer
GAL 3:10__NA,GAL 3:10,NA,NA,NA,,41860,
GAL 3:11__YHVH_1_1,GAL 3:11,YHVH_1_1,YHVH_1,G-d,1,41861,
GAL 3:12__NA,GAL 3:12,NA,NA,NA,,41862,
GAL 3:13__YHVH_1_140,GAL 3:13,YHVH_1_140,YHVH_1,Christ,1,41863,
GAL 3:14__YHVH_1_170,GAL 3:14,YHVH_1_170,YHVH_1,Christ Jesus,1,41864,
GAL 3:14__Abram_1_2,GAL 3:14,Abram_1_2,Abram_1,Abraham,1,41865,the blessing of Abraham
GAL 3:15__NA,GAL 3:15,NA,NA,NA,,41866,
GAL 3:16__Abram_1_2,GAL 3:16,Abram_1_2,Abram_1,Abraham,1,41867,
GAL 3:16__YHVH_1_140,GAL 3:16,YHVH_1_140,YHVH_1,Christ,1,41868,
GAL 3:17__YHVH_1_1,GAL 3:17,YHVH_1_1,YHVH_1,G-d,1,41869,
GAL 3:18__YHVH_1_1,GAL 3:18,YHVH_1_1,YHVH_1,G-d,1,41870,
GAL 3:18__Abram_1_2,GAL 3:18,Abram_1_2,Abram_1,Abraham,1,41871,
GAL 3:19__NA,GAL 3:19,NA,NA,NA,,41872,
GAL 3:20__YHVH_1_1,GAL 3:20,YHVH_1_1,YHVH_1,G-d,1,41873,
GAL 3:21__YHVH_1_1,GAL 3:21,YHVH_1_1,YHVH_1,G-d,1,41874,
GAL 3:22__YHVH_1_127,GAL 3:22,YHVH_1_127,YHVH_1,Jesus Christ,1,41875,
GAL 3:23__NA,GAL 3:23,NA,NA,NA,,41876,
GAL 3:24__YHVH_1_140,GAL 3:24,YHVH_1_140,YHVH_1,Christ,1,41877,
GAL 3:25__NA,GAL 3:25,NA,NA,NA,,41878,
GAL 3:26__YHVH_1_1,GAL 3:26,YHVH_1_1,YHVH_1,G-d,1,41879,sons of G-d
GAL 3:26__YHVH_1_170,GAL 3:26,YHVH_1_170,YHVH_1,Christ Jesus,1,41880,
GAL 3:27__YHVH_1_140,GAL 3:27,YHVH_1_140,YHVH_1,Christ,1,41881,
GAL 3:28__YHVH_1_170,GAL 3:28,YHVH_1_170,YHVH_1,Christ Jesus,1,41882,
GAL 3:29__YHVH_1_140,GAL 3:29,YHVH_1_140,YHVH_1,Christ,1,41883,
GAL 3:29__Abram_1_2,GAL 3:29,Abram_1_2,Abram_1,Abraham,1,41884,Abraham's descendants
GAL 4:1__NA,GAL 4:1,NA,NA,NA,,41885,
GAL 4:2__NA,GAL 4:2,NA,NA,NA,,41886,
GAL 4:3__NA,GAL 4:3,NA,NA,NA,,41887,
GAL 4:4__YHVH_2_5,GAL 4:4,YHVH_2_5,YHVH_2,G-d,1,41888,
GAL 4:4__YHVH_1_131,GAL 4:4,YHVH_1_131,YHVH_1,Son,1,41889,His Son
GAL 4:5__NA,GAL 4:5,NA,NA,NA,,41890,
GAL 4:6__YHVH_2_5,GAL 4:6,YHVH_2_5,YHVH_2,G-d,1,41891,
