person_verse_id,reference_id,person_label_id,person_id,person_label,person_label_count,person_verse_sequence,person_verse_notes
GEN 9:2__NA__NA,GEN 9:2,NA,NA,NA,,280,
GEN 9:3__NA__NA,GEN 9:3,NA,NA,NA,,281,
GEN 9:4__NA__NA,GEN 9:4,NA,NA,NA,,282,
GEN 9:5__NA__NA,GEN 9:5,NA,NA,NA,,283,
GEN 9:6__G-d_1__G-d_1_1,GEN 9:6,G-d_1_1,G-d_1,G-d,1,284,
GEN 9:7__NA__NA,GEN 9:7,NA,NA,NA,,285,
GEN 9:8__G-d_1__G-d_1_1,GEN 9:8,G-d_1_1,G-d_1,G-d,1,286,
GEN 9:8__Noah_1__Noah_1_1,GEN 9:8,Noah_1_1,Noah_1,Noah,1,287,
GEN 9:9__NA__NA,GEN 9:9,NA,NA,NA,,288,
GEN 9:10__NA__NA,GEN 9:10,NA,NA,NA,,289,
GEN 9:11__NA__NA,GEN 9:11,NA,NA,NA,,290,
GEN 9:12__G-d_1__G-d_1_1,GEN 9:12,G-d_1_1,G-d_1,G-d,1,291,
GEN 9:13__NA__NA,GEN 9:13,NA,NA,NA,,292,
GEN 9:14__NA__NA,GEN 9:14,NA,NA,NA,,293,
GEN 9:15__NA__NA,GEN 9:15,NA,NA,NA,,294,
GEN 9:16__G-d_1__G-d_1_1,GEN 9:16,G-d_1_1,G-d_1,G-d,1,295,
GEN 9:17__G-d_1__G-d_1_1,GEN 9:17,G-d_1_1,G-d_1,G-d,1,296,
GEN 9:17__Noah_1__Noah_1_1,GEN 9:17,Noah_1_1,Noah_1,Noah,1,297,
GEN 9:18__Noah_1__Noah_1_1,GEN 9:18,Noah_1_1,Noah_1,Noah,1,298,
GEN 9:18__Shem_1__Shem_1_1,GEN 9:18,Shem_1_1,Shem_1,Shem,1,299,
GEN 9:18__Ham_1__Ham_1_1,GEN 9:18,Ham_1_1,Ham_1,Ham,1,300,
GEN 9:18__Japheth_1__Japheth_1_1,GEN 9:18,Japheth_1_1,Japheth_1,Japheth,1,301,
GEN 9:18__Canaan_1__Canaan_1_1,GEN 9:18,Canaan_1_1,Canaan_1,Canaan,1,302,
GEN 9:19__Noah_1__Noah_1_1,GEN 9:19,Noah_1_1,Noah_1,Noah,1,303,
GEN 9:20__Noah_1__Noah_1_1,GEN 9:20,Noah_1_1,Noah_1,Noah,1,304,
GEN 9:21__NA__NA,GEN 9:21,NA,NA,NA,,305,
GEN 9:22__Ham_1__Ham_1_1,GEN 9:22,Ham_1_1,Ham_1,Ham,1,306,
GEN 9:22__Canaan_1__Canaan_1_1,GEN 9:22,Canaan_1_1,Canaan_1,Canaan,1,307,
GEN 9:23__Shem_1__Shem_1_1,GEN 9:23,Shem_1_1,Shem_1,Shem,1,308,
GEN 9:23__Japheth_1__Japheth_1_1,GEN 9:23,Japheth_1_1,Japheth_1,Japheth,1,309,
GEN 9:24__Noah_1__Noah_1_1,GEN 9:24,Noah_1_1,Noah_1,Noah,1,310,
GEN 9:25__Canaan_1__Canaan_1_1,GEN 9:25,Canaan_1_1,Canaan_1,Canaan,1,311,
GEN 9:26__G-d_1__G-d_1_3,GEN 9:26,G-d_1_3,G-d_1,LORD,1,312,
GEN 9:26__G-d_1__G-d_1_4,GEN 9:26,G-d_1_4,G-d_1,G-d of Shem,1,313,
GEN 9:26__Canaan_1__Canaan_1_1,GEN 9:26,Canaan_1_1,Canaan_1,Canaan,1,314,
GEN 9:27__G-d_1__G-d_1_1,GEN 9:27,G-d_1_1,G-d_1,G-d,1,315,
GEN 9:27__Japheth_1__Japheth_1_1,GEN 9:27,Japheth_1_1,Japheth_1,Japheth,1,316,
GEN 9:27__Shem_1__Shem_1_1,GEN 9:27,Shem_1_1,Shem_1,Shem,1,317,
GEN 9:27__Canaan_1__Canaan_1_1,GEN 9:27,Canaan_1_1,Canaan_1,Canaan,1,318,
GEN 9:28__Noah_1__Noah_1_1,GEN 9:28,Noah_1_1,Noah_1,Noah,1,319,
GEN 9:29__Noah_1__Noah_1_1,GEN 9:29,Noah_1_1,Noah_1,Noah,1,320,
GEN 10:1__Shem_1__Shem_1_1,GEN 10:1,Shem_1_1,Shem_1,Shem,1,321,
GEN 10:1__Ham_1__Ham_1_1,GEN 10:1,Ham_1_1,Ham_1,Ham,1,322,
GEN 10:1__Japheth_1__Japheth_1_1,GEN 10:1,Japheth_1_1,Japheth_1,Japheth,1,323,
GEN 10:1__Noah_1__Noah_1_1,GEN 10:1,Noah_1_1,Noah_1,Noah,1,324,
GEN 10:2__Japheth_1__Japheth_1_1,GEN 10:2,Japheth_1_1,Japheth_1,Japheth,1,325,
GEN 10:2__Gomer_1__Gomer_1_1,GEN 10:2,Gomer_1_1,Gomer_1,Gomer,1,326,
GEN 10:2__Magog_1__Magog_1_1,GEN 10:2,Magog_1_1,Magog_1,Magog,1,327,
GEN 10:2__Madai_1__Madai_1_1,GEN 10:2,Madai_1_1,Madai_1,Madai,1,328,
GEN 10:2__Javan_1__Javan_1_1,GEN 10:2,Javan_1_1,Javan_1,Javan,1,329,
GEN 10:2__Tubal_1__Tubal_1_1,GEN 10:2,Tubal_1_1,Tubal_1,Tubal,1,330,
GEN 10:2__Meshech_1__Meshech_1_1,GEN 10:2,Meshech_1_1,Meshech_1,Meshech,1,331,
GEN 10:2__Tiras_1__Tiras_1_1,GEN 10:2,Tiras_1_1,Tiras_1,Tiras,1,332,
GEN 10:3__Gomer_1__Gomer_1_1,GEN 10:3,Gomer_1_1,Gomer_1,Gomer,1,333,
GEN 10:3__Ashkenaz_1__Ashkenaz_1_1,GEN 10:3,Ashkenaz_1_1,Ashkenaz_1,Ashkenaz,1,334,
GEN 10:3__Riphath_1__Riphath_1_1,GEN 10:3,Riphath_1_1,Riphath_1,Riphath,1,335,
GEN 10:3__Togarmah_1__Togarmah_1_1,GEN 10:3,Togarmah_1_1,Togarmah_1,Togarmah,1,336,
GEN 10:4__Javan_1__Javan_1_1,GEN 10:4,Javan_1_1,Javan_1,Javan,1,337,
GEN 10:4__Elishah_1__Elishah_1_1,GEN 10:4,Elishah_1_1,Elishah_1,Elishah,1,338,
GEN 10:4__Tarshish_1__Tarshish_1_1,GEN 10:4,Tarshish_1_1,Tarshish_1,Tarshish,1,339,
GEN 10:4__Kittim_1__Kittim_1_1,GEN 10:4,Kittim_1_1,Kittim_1,Kittim,1,340,
GEN 10:4__Dodanim_1__Dodanim_1_1,GEN 10:4,Dodanim_1_1,Dodanim_1,Dodanim,1,341,
GEN 10:5__NA__NA,GEN 10:5,NA,NA,NA,,342,
GEN 10:6__Ham_1__Ham_1_1,GEN 10:6,Ham_1_1,Ham_1,Ham,1,343,
GEN 10:6__Cush_1__Cush_1_1,GEN 10:6,Cush_1_1,Cush_1,Cush,1,344,
GEN 10:6__Mizraim_1__Mizraim_1_1,GEN 10:6,Mizraim_1_1,Mizraim_1,Mizraim,1,345,
GEN 10:6__Put_1__Put_1_1,GEN 10:6,Put_1_1,Put_1,Put,1,346,
GEN 10:6__Canaan_1__Canaan_1_1,GEN 10:6,Canaan_1_1,Canaan_1,Canaan,1,347,
GEN 10:7__Cush_1__Cush_1_1,GEN 10:7,Cush_1_1,Cush_1,Cush,1,348,
GEN 10:7__Seba_1__Seba_1_1,GEN 10:7,Seba_1_1,Seba_1,Seba,1,349,
GEN 10:7__Havilah_1__Havilah_1_1,GEN 10:7,Havilah_1_1,Havilah_1,Havilah,1,350,
GEN 10:7__Sabtah_1__Sabtah_1_1,GEN 10:7,Sabtah_1_1,Sabtah_1,Sabtah,1,351,
GEN 10:7__Raamah_1__Raamah_1_1,GEN 10:7,Raamah_1_1,Raamah_1,Raamah,2,352,
GEN 10:7__Sabteca_1__Sabteca_1_1,GEN 10:7,Sabteca_1_1,Sabteca_1,Sabteca,1,353,
GEN 10:7__Sheba_1__Sheba_1_1,GEN 10:7,Sheba_1_1,Sheba_1,Sheba,1,354,
GEN 10:7__Dedan_1__Dedan_1_1,GEN 10:7,Dedan_1_1,Dedan_1,Dedan,1,355,
GEN 10:8__Cush_1__Cush_1_1,GEN 10:8,Cush_1_1,Cush_1,Cush,1,356,
GEN 10:8__Nimrod_1__Nimrod_1_1,GEN 10:8,Nimrod_1_1,Nimrod_1,Nimrod,1,357,
GEN 10:9__G-d_1__G-d_1_3,GEN 10:9,G-d_1_3,G-d_1,LORD,2,358,
GEN 10:9__Nimrod_1__Nimrod_1_1,GEN 10:9,Nimrod_1_1,Nimrod_1,Nimrod,1,359,
GEN 10:10__NA__NA,GEN 10:10,NA,NA,NA,,360,
GEN 10:11__NA__NA,GEN 10:11,NA,NA,NA,,361,
GEN 10:12__NA__NA,GEN 10:12,NA,NA,NA,,362,
GEN 10:13__Mizraim_1__Mizraim_1_1,GEN 10:13,Mizraim_1_1,Mizraim_1,Mizraim,1,363,
GEN 10:13__Lud_1__Lud_1_1,GEN 10:13,Lud_1_1,Lud_1,Lud,1,364,
GEN 10:13__Anam_1__Anam_1_1,GEN 10:13,Anam_1_1,Anam_1,Anam,1,365,
GEN 10:13__Lehab_1__Lehab_1_1,GEN 10:13,Lehab_1_1,Lehab_1,Lehab,1,366,
GEN 10:13__Naphtuh_1__Naphtuh_1_1,GEN 10:13,Naphtuh_1_1,Naphtuh_1,Naphtuh,1,367,
GEN 10:14__Pathrus_1__Pathrus_1_1,GEN 10:14,Pathrus_1_1,Pathrus_1,Pathrus,1,368,
GEN 10:14__Casluh_1__Casluh_1_1,GEN 10:14,Casluh_1_1,Casluh_1,Casluh,1,369,
GEN 10:14__Caphtor_1__Caphtor_1_1,GEN 10:14,Caphtor_1_1,Caphtor_1,Caphtor,1,370,
GEN 10:15__Canaan_1__Canaan_1_1,GEN 10:15,Canaan_1_1,Canaan_1,Canaan,1,371,
GEN 10:15__Sidon_1__Sidon_1_1,GEN 10:15,Sidon_1_1,Sidon_1,Sidon,1,372,
GEN 10:15__Heth_1__Heth_1_1,GEN 10:15,Heth_1_1,Heth_1,Heth,1,373,
GEN 10:16__Jebus_1__Jebus_1_1,GEN 10:16,Jebus_1_1,Jebus_1,Jebus,1,374,
GEN 10:16__Amor_1__Amor_1_1,GEN 10:16,Amor_1_1,Amor_1,Amor,1,375,
GEN 10:16__Girgash_1__Girgash_1_1,GEN 10:16,Girgash_1_1,Girgash_1,Girgash,1,376,
GEN 10:17__Hivi_1__Hivi_1_1,GEN 10:17,Hivi_1_1,Hivi_1,Hivi,1,377,
GEN 10:17__Ark_1__Ark_1_1,GEN 10:17,Ark_1_1,Ark_1,Ark,1,378,
GEN 10:17__Sini_1__Sini_1_1,GEN 10:17,Sini_1_1,Sini_1,Sini,1,379,
GEN 10:18__Arvad_1__Arvad_1_1,GEN 10:18,Arvad_1_1,Arvad_1,Arvad,1,380,
GEN 10:18__Zemar_1__Zemar_1_1,GEN 10:18,Zemar_1_1,Zemar_1,Zemar,1,381,
GEN 10:18__Hamath_1__Hamath_1_1,GEN 10:18,Hamath_1_1,Hamath_1,Hamath,1,382,
GEN 10:19__NA__NA,GEN 10:19,NA,NA,NA,,383,
GEN 10:20__Ham_1__Ham_1_1,GEN 10:20,Ham_1_1,Ham_1,Ham,1,384,
GEN 10:21__Shem_1__Shem_1_1,GEN 10:21,Shem_1_1,Shem_1,Shem,1,385,
GEN 10:21__Eber_1__Eber_1_1,GEN 10:21,Eber_1_1,Eber_1,Eber,1,386,
GEN 10:21__Japheth_1__Japheth_1_1,GEN 10:21,Japheth_1_1,Japheth_1,Japheth,1,387,
GEN 10:22__Shem_1__Shem_1_1,GEN 10:22,Shem_1_1,Shem_1,Shem,1,388,
GEN 10:22__Elam_1__Elam_1_1,GEN 10:22,Elam_1_1,Elam_1,Elam,1,389,
GEN 10:22__Asshur_1__Asshur_1_1,GEN 10:22,Asshur_1_1,Asshur_1,Asshur,1,390,
GEN 10:22__Arpachshad_1__Arpachshad_1_1,GEN 10:22,Arpachshad_1_1,Arpachshad_1,Arpachshad,1,391,
GEN 10:22__Lud_2__Lud_2_1,GEN 10:22,Lud_2_1,Lud_2,Lud,1,392,
GEN 10:22__Aram_1__Aram_1_1,GEN 10:22,Aram_1_1,Aram_1,Aram,1,393,
GEN 10:23__Aram_1__Aram_1_1,GEN 10:23,Aram_1_1,Aram_1,Aram,1,394,
GEN 10:23__Uz_1__Uz_1_1,GEN 10:23,Uz_1_1,Uz_1,Uz,1,395,
GEN 10:23__Hul_1__Hul_1_1,GEN 10:23,Hul_1_1,Hul_1,Hul,1,396,
GEN 10:23__Gether_1__Gether_1_1,GEN 10:23,Gether_1_1,Gether_1,Gether,1,397,
GEN 10:23__Mash_1__Mash_1_1,GEN 10:23,Mash_1_1,Mash_1,Mash,1,398,
GEN 10:24__Arpachshad_1__Arpachshad_1_1,GEN 10:24,Arpachshad_1_1,Arpachshad_1,Arpachshad,1,399,
GEN 10:24__Shelah_1__Shelah_1_1,GEN 10:24,Shelah_1_1,Shelah_1,Shelah,1,400,
GEN 10:24__Eber_1__Eber_1_1,GEN 10:24,Eber_1_1,Eber_1,Eber,1,401,
GEN 10:25__Eber_1__Eber_1_1,GEN 10:25,Eber_1_1,Eber_1,Eber,1,402,
GEN 10:25__Peleg_1__Peleg_1_1,GEN 10:25,Peleg_1_1,Peleg_1,Peleg,1,403,
GEN 10:25__Joktan_1__Joktan_1_1,GEN 10:25,Joktan_1_1,Joktan_1,Joktan,1,404,
GEN 10:26__Joktan_1__Joktan_1_1,GEN 10:26,Joktan_1_1,Joktan_1,Joktan,1,405,
GEN 10:26__Almodad_1__Almodad_1_1,GEN 10:26,Almodad_1_1,Almodad_1,Almodad,1,406,
GEN 10:26__Sheleph_1__Sheleph_1_1,GEN 10:26,Sheleph_1_1,Sheleph_1,Sheleph,1,407,
GEN 10:26__Hazarmaveth_1__Hazarmaveth_1_1,GEN 10:26,Hazarmaveth_1_1,Hazarmaveth_1,Hazarmaveth,1,408,
GEN 10:26__Jerah_1__Jerah_1_1,GEN 10:26,Jerah_1_1,Jerah_1,Jerah,1,409,
GEN 10:27__Hadoram_1__Hadoram_1_1,GEN 10:27,Hadoram_1_1,Hadoram_1,Hadoram,1,410,
GEN 10:27__Uzal_1__Uzal_1_1,GEN 10:27,Uzal_1_1,Uzal_1,Uzal,1,411,
GEN 10:27__Diklah_1__Diklah_1_1,GEN 10:27,Diklah_1_1,Diklah_1,Diklah,1,412,
GEN 10:28__Obal_1__Obal_1_1,GEN 10:28,Obal_1_1,Obal_1,Obal,1,413,
GEN 10:28__Abimael_1__Abimael_1_1,GEN 10:28,Abimael_1_1,Abimael_1,Abimael,1,414,
GEN 10:28__Sheba_2__Sheba_2_1,GEN 10:28,Sheba_2_1,Sheba_2,Sheba,1,415,
GEN 10:29__Ophir_1__Ophir_1_1,GEN 10:29,Ophir_1_1,Ophir_1,Ophir,1,416,
GEN 10:29__Havilah_2__Havilah_2_1,GEN 10:29,Havilah_2_1,Havilah_2,Havilah,1,417,
GEN 10:29__Jobab_1__Jobab_1_1,GEN 10:29,Jobab_1_1,Jobab_1,Jobab,1,418,
GEN 10:29__Joktan_1__Joktan_1_1,GEN 10:29,Joktan_1_1,Joktan_1,Joktan,1,419,
GEN 10:30__NA__NA,GEN 10:30,NA,NA,NA,,420,
GEN 10:31__Shem_1__Shem_1_1,GEN 10:31,Shem_1_1,Shem_1,Shem,1,421,
GEN 10:32__Noah_1__Noah_1_1,GEN 10:32,Noah_1_1,Noah_1,Noah,1,422,
GEN 11:1__NA__NA,GEN 11:1,NA,NA,NA,,423,
GEN 11:2__NA__NA,GEN 11:2,NA,NA,NA,,424,
GEN 11:3__NA__NA,GEN 11:3,NA,NA,NA,,425,
GEN 11:4__NA__NA,GEN 11:4,NA,NA,NA,,426,
GEN 11:5__G-d_1__G-d_1_3,GEN 11:5,G-d_1_3,G-d_1,LORD,1,427,
GEN 11:6__G-d_1__G-d_1_3,GEN 11:6,G-d_1_3,G-d_1,LORD,1,428,
GEN 11:7__NA__NA,GEN 11:7,NA,NA,NA,,429,
GEN 11:8__G-d_1__G-d_1_3,GEN 11:8,G-d_1_3,G-d_1,LORD,1,430,
GEN 11:9__G-d_1__G-d_1_3,GEN 11:9,G-d_1_3,G-d_1,LORD,2,431,
GEN 11:10__Shem_1__Shem_1_1,GEN 11:10,Shem_1_1,Shem_1,Shem,2,432,
GEN 11:10__Arpachshad_1__Arpachshad_1_1,GEN 11:10,Arpachshad_1_1,Arpachshad_1,Arpachshad,1,433,
GEN 11:11__Shem_1__Shem_1_1,GEN 11:11,Shem_1_1,Shem_1,Shem,1,434,
GEN 11:11__Arpachshad_1__Arpachshad_1_1,GEN 11:11,Arpachshad_1_1,Arpachshad_1,Arpachshad,1,435,
GEN 11:12__Arpachshad_1__Arpachshad_1_1,GEN 11:12,Arpachshad_1_1,Arpachshad_1,Arpachshad,1,436,
GEN 11:12__Shelah_1__Shelah_1_1,GEN 11:12,Shelah_1_1,Shelah_1,Shelah,1,437,
GEN 11:13__Arpachshad_1__Arpachshad_1_1,GEN 11:13,Arpachshad_1_1,Arpachshad_1,Arpachshad,1,438,
GEN 11:13__Shelah_1__Shelah_1_1,GEN 11:13,Shelah_1_1,Shelah_1,Shelah,1,439,
GEN 11:14__Shelah_1__Shelah_1_1,GEN 11:14,Shelah_1_1,Shelah_1,Shelah,1,440,
GEN 11:14__Eber_1__Eber_1_1,GEN 11:14,Eber_1_1,Eber_1,Eber,1,441,
GEN 11:15__Shelah_1__Shelah_1_1,GEN 11:15,Shelah_1_1,Shelah_1,Shelah,1,442,
GEN 11:15__Eber_1__Eber_1_1,GEN 11:15,Eber_1_1,Eber_1,Eber,1,443,
GEN 11:16__Eber_1__Eber_1_1,GEN 11:16,Eber_1_1,Eber_1,Eber,1,444,
GEN 11:16__Peleg_1__Peleg_1_1,GEN 11:16,Peleg_1_1,Peleg_1,Peleg,1,445,
GEN 11:17__Eber_1__Eber_1_1,GEN 11:17,Eber_1_1,Eber_1,Eber,1,446,
GEN 11:17__Peleg_1__Peleg_1_1,GEN 11:17,Peleg_1_1,Peleg_1,Peleg,1,447,
GEN 11:18__Peleg_1__Peleg_1_1,GEN 11:18,Peleg_1_1,Peleg_1,Peleg,1,448,
GEN 11:18__Reu_1__Reu_1_1,GEN 11:18,Reu_1_1,Reu_1,Reu,1,449,
GEN 11:19__Peleg_1__Peleg_1_1,GEN 11:19,Peleg_1_1,Peleg_1,Peleg,1,450,
GEN 11:19__Reu_1__Reu_1_1,GEN 11:19,Reu_1_1,Reu_1,Reu,1,451,
GEN 11:20__Reu_1__Reu_1_1,GEN 11:20,Reu_1_1,Reu_1,Reu,1,452,
GEN 11:20__Serug_1__Serug_1_1,GEN 11:20,Serug_1_1,Serug_1,Serug,1,453,
GEN 11:21__Reu_1__Reu_1_1,GEN 11:21,Reu_1_1,Reu_1,Reu,1,454,
GEN 11:21__Serug_1__Serug_1_1,GEN 11:21,Serug_1_1,Serug_1,Serug,1,455,
GEN 11:22__Serug_1__Serug_1_1,GEN 11:22,Serug_1_1,Serug_1,Serug,1,456,
GEN 11:22__Nahor_1__Nahor_1_1,GEN 11:22,Nahor_1_1,Nahor_1,Nahor,1,457,
GEN 11:23__Serug_1__Serug_1_1,GEN 11:23,Serug_1_1,Serug_1,Serug,1,458,
GEN 11:23__Nahor_1__Nahor_1_1,GEN 11:23,Nahor_1_1,Nahor_1,Nahor,1,459,
GEN 11:24__Nahor_1__Nahor_1_1,GEN 11:24,Nahor_1_1,Nahor_1,Nahor,1,460,
GEN 11:24__Terah_1__Terah_1_1,GEN 11:24,Terah_1_1,Terah_1,Terah,1,461,
GEN 11:25__Nahor_1__Nahor_1_1,GEN 11:25,Nahor_1_1,Nahor_1,Nahor,1,462,
GEN 11:25__Terah_1__Terah_1_1,GEN 11:25,Terah_1_1,Terah_1,Terah,1,463,
GEN 11:26__Terah_1__Terah_1_1,GEN 11:26,Terah_1_1,Terah_1,Terah,1,464,
GEN 11:26__Abram_1__Abram_1_1,GEN 11:26,Abram_1_1,Abram_1,Abram,1,465,
GEN 11:26__Nahor_2__Nahor_2_1,GEN 11:26,Nahor_2_1,Nahor_2,Nahor,1,466,
GEN 11:26__Haran_1__Haran_1_1,GEN 11:26,Haran_1_1,Haran_1,Haran,1,467,
GEN 11:27__Terah_1__Terah_1_1,GEN 11:27,Terah_1_1,Terah_1,Terah,1,468,
GEN 11:27__Abram_1__Abram_1_1,GEN 11:27,Abram_1_1,Abram_1,Abram,1,469,
GEN 11:27__Nahor_2__Nahor_2_1,GEN 11:27,Nahor_2_1,Nahor_2,Nahor,1,470,
GEN 11:27__Haran_1__Haran_1_1,GEN 11:27,Haran_1_1,Haran_1,Haran,1,471,
GEN 11:27__Lot_1__Lot_1_1,GEN 11:27,Lot_1_1,Lot_1,Lot,1,472,
GEN 11:28__Haran_1__Haran_1_1,GEN 11:28,Haran_1_1,Haran_1,Haran,1,473,
GEN 11:28__Terah_1__Terah_1_1,GEN 11:28,Terah_1_1,Terah_1,Terah,1,474,
GEN 11:29__Abram_1__Abram_1_1,GEN 11:29,Abram_1_1,Abram_1,Abram,2,475,
GEN 11:29__Nahor_2__Nahor_2_1,GEN 11:29,Nahor_2_1,Nahor_2,Nahor,2,476,
GEN 11:29__Sarai_1__Sarai_1_1,GEN 11:29,Sarai_1_1,Sarai_1,Sarai,1,477,
GEN 11:29__Milcah_1__Milcah_1_1,GEN 11:29,Milcah_1_1,Milcah_1,Milcah,2,478,
GEN 11:29__Haran_1__Haran_1_1,GEN 11:29,Haran_1_1,Haran_1,Haran,1,479,
GEN 11:29__Iscah_1__Iscah_1_1,GEN 11:29,Iscah_1_1,Iscah_1,Iscah,1,480,
GEN 11:30__Sarai_1__Sarai_1_1,GEN 11:30,Sarai_1_1,Sarai_1,Sarai,1,481,
GEN 11:31__Terah_1__Terah_1_1,GEN 11:31,Terah_1_1,Terah_1,Terah,1,482,
GEN 11:31__Abram_1__Abram_1_1,GEN 11:31,Abram_1_1,Abram_1,Abram,1,483,
GEN 11:31__Lot_1__Lot_1_1,GEN 11:31,Lot_1_1,Lot_1,Lot,1,484,
GEN 11:31__Haran_1__Haran_1_1,GEN 11:31,Haran_1_1,Haran_1,Haran,1,485,
GEN 11:31__Sarai_1__Sarai_1_1,GEN 11:31,Sarai_1_1,Sarai_1,Sarai,1,486,
GEN 11:32__Terah_1__Terah_1_1,GEN 11:32,Terah_1_1,Terah_1,Terah,2,487,
GEN 12:1__G-d_1__G-d_1_3,GEN 12:1,G-d_1_3,G-d_1,LORD,1,488,
GEN 12:1__Abram_1__Abram_1_1,GEN 12:1,Abram_1_1,Abram_1,Abram,1,489,
GEN 12:2__NA__NA,GEN 12:2,NA,NA,NA,,490,
GEN 12:3__NA__NA,GEN 12:3,NA,NA,NA,,491,
GEN 12:4__Abram_1__Abram_1_1,GEN 12:4,Abram_1_1,Abram_1,Abram,2,492,
GEN 12:4__G-d_1__G-d_1_3,GEN 12:4,G-d_1_3,G-d_1,LORD,1,493,
GEN 12:4__Lot_1__Lot_1_1,GEN 12:4,Lot_1_1,Lot_1,Lot,1,494,
GEN 12:5__Abram_1__Abram_1_1,GEN 12:5,Abram_1_1,Abram_1,Abram,1,495,
GEN 12:5__Sarai_1__Sarai_1_1,GEN 12:5,Sarai_1_1,Sarai_1,Sarai,1,496,
GEN 12:5__Lot_1__Lot_1_1,GEN 12:5,Lot_1_1,Lot_1,Lot,1,497,
GEN 12:6__Abram_1__Abram_1_1,GEN 12:6,Abram_1_1,Abram_1,Abram,1,498,
GEN 12:7__G-d_1__G-d_1_3,GEN 12:7,G-d_1_3,G-d_1,LORD,2,499,
GEN 12:7__Abram_1__Abram_1_1,GEN 12:7,Abram_1_1,Abram_1,Abram,1,500,
GEN 12:8__G-d_1__G-d_1_3,GEN 12:8,G-d_1_3,G-d_1,LORD,2,501,
GEN 12:9__Abram_1__Abram_1_1,GEN 12:9,Abram_1_1,Abram_1,Abram,1,502,
GEN 12:10__Abram_1__Abram_1_1,GEN 12:10,Abram_1_1,Abram_1,Abram,1,503,
GEN 12:11__Sarai_1__Sarai_1_1,GEN 12:11,Sarai_1_1,Sarai_1,Sarai,1,504,
GEN 12:12__NA__NA,GEN 12:12,NA,NA,NA,,505,
GEN 12:13__NA__NA,GEN 12:13,NA,NA,NA,,506,
GEN 12:14__Abram_1__Abram_1_1,GEN 12:14,Abram_1_1,Abram_1,Abram,1,507,
GEN 12:15__Pharaoh_1__Pharaoh_1_1,GEN 12:15,Pharaoh_1_1,Pharaoh_1,Pharaoh,3,508,
GEN 12:16__Abram_1__Abram_1_1,GEN 12:16,Abram_1_1,Abram_1,Abram,1,509,
GEN 12:17__G-d_1__G-d_1_3,GEN 12:17,G-d_1_3,G-d_1,LORD,1,510,
GEN 12:17__Pharaoh_1__Pharaoh_1_1,GEN 12:17,Pharaoh_1_1,Pharaoh_1,Pharaoh,1,511,
GEN 12:17__Sarai_1__Sarai_1_1,GEN 12:17,Sarai_1_1,Sarai_1,Sarai,1,512,
GEN 12:17__Abram_1__Abram_1_1,GEN 12:17,Abram_1_1,Abram_1,Abram,1,513,
GEN 12:18__Pharaoh_1__Pharaoh_1_1,GEN 12:18,Pharaoh_1_1,Pharaoh_1,Pharaoh,1,514,
GEN 12:18__Abram_1__Abram_1_1,GEN 12:18,Abram_1_1,Abram_1,Abram,1,515,
GEN 12:19__NA__NA,GEN 12:19,NA,NA,NA,,516,
GEN 12:20__Pharaoh_1__Pharaoh_1_1,GEN 12:20,Pharaoh_1_1,Pharaoh_1,Pharaoh,1,517,
GEN 13:1__Abram_1__Abram_1_1,GEN 13:1,Abram_1_1,Abram_1,Abram,1,518,
GEN 13:1__Lot_1__Lot_1_1,GEN 13:1,Lot_1_1,Lot_1,Lot,1,519,
GEN 13:2__Abram_1__Abram_1_1,GEN 13:2,Abram_1_1,Abram_1,Abram,1,520,
GEN 13:3__NA__NA,GEN 13:3,NA,NA,NA,,521,
GEN 13:4__Abram_1__Abram_1_1,GEN 13:4,Abram_1_1,Abram_1,Abram,1,522,
GEN 13:4__G-d_1__G-d_1_3,GEN 13:4,G-d_1_3,G-d_1,LORD,1,523,
GEN 13:5__Lot_1__Lot_1_1,GEN 13:5,Lot_1_1,Lot_1,Lot,1,524,
GEN 13:5__Abram_1__Abram_1_1,GEN 13:5,Abram_1_1,Abram_1,Abram,1,525,
GEN 13:6__NA__NA,GEN 13:6,NA,NA,NA,,526,
GEN 13:7__Abram_1__Abram_1_1,GEN 13:7,Abram_1_1,Abram_1,Abram,1,527,
GEN 13:7__Lot_1__Lot_1_1,GEN 13:7,Lot_1_1,Lot_1,Lot,1,528,
GEN 13:8__Abram_1__Abram_1_1,GEN 13:8,Abram_1_1,Abram_1,Abram,1,529,
GEN 13:8__Lot_1__Lot_1_1,GEN 13:8,Lot_1_1,Lot_1,Lot,1,530,
GEN 13:9__NA__NA,GEN 13:9,NA,NA,NA,,531,
GEN 13:10__Lot_1__Lot_1_1,GEN 13:10,Lot_1_1,Lot_1,Lot,1,532,
GEN 13:10__G-d_1__G-d_1_3,GEN 13:10,G-d_1_3,G-d_1,LORD,1,533,
GEN 13:11__Lot_1__Lot_1_1,GEN 13:11,Lot_1_1,Lot_1,Lot,2,534,
GEN 13:12__Abram_1__Abram_1_1,GEN 13:12,Abram_1_1,Abram_1,Abram,1,535,
GEN 13:12__Lot_1__Lot_1_1,GEN 13:12,Lot_1_1,Lot_1,Lot,1,536,
GEN 13:13__G-d_1__G-d_1_3,GEN 13:13,G-d_1_3,G-d_1,LORD,1,537,
GEN 13:14__G-d_1__G-d_1_3,GEN 13:14,G-d_1_3,G-d_1,LORD,1,538,
GEN 13:14__Abram_1__Abram_1_1,GEN 13:14,Abram_1_1,Abram_1,Abram,1,539,
